timestamp,device_id,ssid,bssid,security,frequency,rssi
1759237854072,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,3e:a6:2f:20:f7:42,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-65
1759237914545,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,cc:00:f1:e9:a5:82,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5500,-68
1759237914545,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,2c:3a:fd:c2:2b:2e,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-69
1759237914545,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,2c:3a:fd:c2:2b:2d,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-85
1759237914545,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,VW NFZ_WLAN,76:95:ec:e6:c0:c3,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2412,-83
1759237914545,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,2e:3a:fd:c2:2b:2e,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-71
1759237914545,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,2e:3a:fd:c2:2b:2d,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-85
1759237914545,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,3c:a6:2f:20:f7:43,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-73
1759237914545,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,3c:a6:2f:20:f7:42,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-62
1759237914545,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Enter friend and enter,cc:00:f1:e9:a5:7e,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS][MFPC],2412,-59
1759237914545,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Enter friend and enter,cc:00:f1:e9:a5:7f,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS][MFPC],5500,-69
1759237914545,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,WLAN-673402,18:82:8c:6d:0b:aa,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2437,-85
1759237914545,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,3e:a6:2f:20:f7:43,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-72
1759237914545,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,3e:a6:2f:20:f7:42,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-63
1759237974567,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,3c:a6:2f:20:f7:43,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-72
1759237974567,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,3c:a6:2f:20:f7:42,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-61
1759237974567,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,cc:00:f1:e9:a5:82,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5500,-69
1759237974567,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Enter friend and enter,cc:00:f1:e9:a5:7e,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS][MFPC],2412,-63
1759237974567,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Enter friend and enter,cc:00:f1:e9:a5:7f,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS][MFPC],5500,-68
1759237974567,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,2c:3a:fd:c2:2b:2e,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-71
1759237974567,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,2c:3a:fd:c2:2b:2d,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-85
1759237974567,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,2e:3a:fd:c2:2b:2e,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-71
1759237974567,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,3e:a6:2f:20:f7:43,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-72
1759237974567,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,2e:3a:fd:c2:2b:2d,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-85
1759237974567,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,3e:a6:2f:20:f7:42,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-64
1759238034584,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,3c:a6:2f:20:f7:43,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-72
1759238034584,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,3c:a6:2f:20:f7:42,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-63
1759238034584,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,cc:00:f1:e9:a5:82,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5500,-70
1759238034584,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Enter friend and enter,cc:00:f1:e9:a5:7e,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS][MFPC],2412,-63
1759238034584,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Enter friend and enter,cc:00:f1:e9:a5:7f,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS][MFPC],5500,-70
1759238034584,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,2c:3a:fd:c2:2b:2e,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-70
1759238034584,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,2c:3a:fd:c2:2b:2d,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-87
1759238034584,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,2e:3a:fd:c2:2b:2e,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-72
1759238034584,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,3e:a6:2f:20:f7:43,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-71
1759238034584,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,2e:3a:fd:c2:2b:2d,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-87
1759238034584,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,3e:a6:2f:20:f7:42,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-62
1759238049404,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,3c:a6:2f:20:f7:43,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-73
1759238049404,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,3c:a6:2f:20:f7:42,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-61
1759238049404,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,cc:00:f1:e9:a5:82,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5500,-71
1759238049404,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Enter friend and enter,cc:00:f1:e9:a5:7e,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS][MFPC],2412,-59
1759238049404,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Enter friend and enter,cc:00:f1:e9:a5:7f,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS][MFPC],5500,-71
1759238049404,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,2c:3a:fd:c2:2b:2e,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-70
1759238049404,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,2c:3a:fd:c2:2b:2d,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-86
1759238049404,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,2e:3a:fd:c2:2b:2e,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-72
1759238049404,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,3e:a6:2f:20:f7:43,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-72
1759238049404,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,2e:3a:fd:c2:2b:2d,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-87
1759238049404,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,3e:a6:2f:20:f7:42,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-61
1759238056602,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,3c:a6:2f:20:f7:43,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-72
1759238056602,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,3c:a6:2f:20:f7:42,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-62
1759238056602,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,cc:00:f1:e9:a5:82,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5500,-71
1759238056602,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Enter friend and enter,cc:00:f1:e9:a5:7e,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS][MFPC],2412,-59
1759238056602,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Enter friend and enter,cc:00:f1:e9:a5:7f,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS][MFPC],5500,-71
1759238056602,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,2c:3a:fd:c2:2b:2e,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-70
1759238056602,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,2c:3a:fd:c2:2b:2d,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-87
1759238056602,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,2e:3a:fd:c2:2b:2e,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-72
1759238056602,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,3e:a6:2f:20:f7:43,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-72
1759238056602,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,2e:3a:fd:c2:2b:2d,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-88
1759238056602,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,3e:a6:2f:20:f7:42,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-62
1759238063761,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,3c:a6:2f:20:f7:43,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-72
1759238063761,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,3c:a6:2f:20:f7:42,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-64
1759238063761,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,cc:00:f1:e9:a5:82,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5500,-71
1759238063761,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Enter friend and enter,cc:00:f1:e9:a5:7e,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS][MFPC],2412,-60
1759238063761,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Enter friend and enter,cc:00:f1:e9:a5:7f,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS][MFPC],5500,-71
1759238063761,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,2c:3a:fd:c2:2b:2e,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-71
1759238063761,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,2c:3a:fd:c2:2b:2d,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-88
1759238063761,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,2e:3a:fd:c2:2b:2e,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-71
1759238063761,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,3e:a6:2f:20:f7:43,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-73
1759238063761,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,2e:3a:fd:c2:2b:2d,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-86
1759238063761,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,3e:a6:2f:20:f7:42,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-61
1759238094593,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,3c:a6:2f:20:f7:43,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-72
1759238094593,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,3c:a6:2f:20:f7:42,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-62
1759238094593,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,cc:00:f1:e9:a5:82,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5500,-71
1759238094593,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Enter friend and enter,cc:00:f1:e9:a5:7e,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS][MFPC],2412,-58
1759238094593,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,My Skoda 5316,72:74:14:83:81:32,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS][MFPC],2437,-83
1759238094593,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Enter friend and enter,cc:00:f1:e9:a5:7f,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS][MFPC],5500,-71
1759238094593,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,2c:3a:fd:c2:2b:2e,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-73
1759238094593,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,2c:3a:fd:c2:2b:2d,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-87
1759238094593,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,2e:3a:fd:c2:2b:2e,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-75
1759238094593,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,3e:a6:2f:20:f7:43,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-72
1759238094593,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,2e:3a:fd:c2:2b:2d,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-89
1759238094593,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,3e:a6:2f:20:f7:42,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-63
1759238154549,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,3c:a6:2f:20:f7:43,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-73
1759238154549,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,3c:a6:2f:20:f7:42,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-65
1759238154549,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,cc:00:f1:e9:a5:82,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5500,-71
1759238154549,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Enter friend and enter,cc:00:f1:e9:a5:7e,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS][MFPC],2412,-61
1759238154549,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Enter friend and enter,cc:00:f1:e9:a5:7f,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS][MFPC],5500,-71
1759238154549,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,2c:3a:fd:c2:2b:2e,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-74
1759238154549,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,My VW 3781,2e:d1:c6:ac:0a:89,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS][MFPC],2437,-86
1759238154549,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,2c:3a:fd:c2:2b:2d,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-87
1759238154549,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,2e:3a:fd:c2:2b:2e,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-74
1759238154549,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,3e:a6:2f:20:f7:43,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-73
1759238154549,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,2e:3a:fd:c2:2b:2d,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-87
1759238154549,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,3e:a6:2f:20:f7:42,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-63
1759238214536,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,3c:a6:2f:20:f7:43,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-74
1759238214536,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,3c:a6:2f:20:f7:42,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-70
1759238214536,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,cc:00:f1:e9:a5:82,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5500,-71
1759238214536,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Enter friend and enter,cc:00:f1:e9:a5:7e,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS][MFPC],2412,-59
1759238214536,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Enter friend and enter,cc:00:f1:e9:a5:7f,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS][MFPC],5500,-71
1759238214536,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,2c:3a:fd:c2:2b:2e,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-73
1759238214536,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,2c:3a:fd:c2:2b:2d,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-87
1759238214536,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,2e:3a:fd:c2:2b:2e,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-72
1759238214536,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,3e:a6:2f:20:f7:43,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-74
1759238214536,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,2e:3a:fd:c2:2b:2d,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-88
1759238214536,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,3e:a6:2f:20:f7:42,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-64
1759238274540,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,3c:a6:2f:20:f7:43,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-72
1759238274540,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,3c:a6:2f:20:f7:42,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-63
1759238274540,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,cc:00:f1:e9:a5:82,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5500,-71
1759238274540,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Enter friend and enter,cc:00:f1:e9:a5:7e,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS][MFPC],2412,-61
1759238274540,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Enter friend and enter,cc:00:f1:e9:a5:7f,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS][MFPC],5500,-71
1759238274540,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,2c:3a:fd:c2:2b:2e,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-73
1759238274540,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,2c:3a:fd:c2:2b:2d,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-88
1759238274540,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Audi_MMI_1850,a2:66:2b:a0:27:9d,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,-83
1759238274540,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,2e:3a:fd:c2:2b:2e,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-73
1759238274540,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,3e:a6:2f:20:f7:43,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-72
1759238274540,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,2e:3a:fd:c2:2b:2d,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-87
1759238274540,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,3e:a6:2f:20:f7:42,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-64
1759238276968,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,3c:a6:2f:20:f7:43,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-72
1759238276968,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,3c:a6:2f:20:f7:42,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-63
1759238276968,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,cc:00:f1:e9:a5:82,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5500,-72
1759238276968,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Enter friend and enter,cc:00:f1:e9:a5:7e,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS][MFPC],2412,-58
1759238276968,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Enter friend and enter,cc:00:f1:e9:a5:7f,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][WPS][MFPC],5500,-72
1759238276968,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,2c:3a:fd:c2:2b:2e,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-73
1759238276968,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,2c:3a:fd:c2:2b:2d,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-89
1759238276968,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Audi_MMI_1850,a2:66:2b:a0:27:9d,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,-86
1759238276968,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,2e:3a:fd:c2:2b:2e,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-73
1759238276968,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,3e:a6:2f:20:f7:43,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-72
1759238276968,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,2e:3a:fd:c2:2b:2d,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-88
1759238276968,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,Clemens Gastzugang,3e:a6:2f:20:f7:42,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-62
1759238334620,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,3c:a6:2f:20:f7:43,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5300,-74
1759238334620,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,FRITZ!Box 7590 UB,3c:a6:2f:20:f7:42,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2462,-63
1759238334620,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,NA,cc:00:f1:e9:a5:82,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5500,-70
